#162_in_post5_window	True	1.70038492706e-06	-5.76945275346
#17_in_post5_window	True	8.50196714472e-07	-6.07048057767
#1_in_post5_window	True	8.50196714472e-07	-6.07048057767
#8_in_post5_window	True	1.70038492706e-06	-5.76945275346
#9_in_post5_window	True	8.50196714472e-07	-6.07048057767
#_in_post5_window	True	1.87041491789e-05	-4.72806204236
#_in_pre5_window	True	0.000175138780295	-3.75661767914
#adenocarcinoma_in_pre5_window	True	3.40076135224e-06	-5.46842384353
#cauda_in_post5_window	True	8.50196714472e-07	-6.07048057767
#crack_in_post5_window	True	4.25094956483e-06	-5.37151404767
#lung_in_post5_window	True	1.95543373915e-05	-4.70875689575
#lung_in_pre5_window	True	8.50196714472e-07	-6.07048057767
#nsclc_in_post5_window	True	1.70038492706e-06	-5.76945275346
#nsclc_in_pre5_window	True	8.50196714472e-07	-6.07048057767
#onc_in_pre5_window	True	8.50196714472e-07	-6.07048057767
#pain_in_pre5_window	True	2.55057313965e-06	-5.59336221823
#pulm_in_post5_window	True	1.70038492706e-06	-5.76945275346
#rehab_in_post5_window	True	1.70038492706e-06	-5.76945275346
#spine_in_pre5_window	True	8.50196714472e-07	-6.07048057767
#stage_in_pre5_window	True	8.50196714472e-07	-6.07048057767
44yo_in_pre5_window	True	1.70038492706e-06	-5.76945275346
453_in_pre5_window	True	3.40076135224e-06	-5.46842384353
45_in_pre5_window	True	5.95132599001e-06	-5.22538626016
48_in_post5_window	True	3.40076135224e-06	-5.46842384353
48_in_pre5_window	True	1.53033963285e-05	-4.81521217421
49_in_pre5_window	True	5.95132599001e-06	-5.22538626016
4_in_post5_window	True	3.65581016432e-05	-4.43701636401
4_in_pre5_window	True	5.61124305328e-05	-4.25094091925
4r_in_post5_window	True	2.55057313965e-06	-5.59336221823
4r_in_pre5_window	True	3.40076135224e-06	-5.46842384353
4s_in_post5_window	True	8.50196714472e-07	-6.07048057767
4th_in_pre5_window	True	8.50196714472e-07	-6.07048057767
50_in_post5_window	True	4.25094956483e-06	-5.37151404767
50_in_pre5_window	True	8.50196714472e-07	-6.07048057767
51_in_pre5_window	True	2.4655466667e-05	-4.60808677293
51f_in_pre5_window	True	2.55057313965e-06	-5.59336221823
52_in_pre5_window	True	1.70037727537e-05	-4.76945470778
52m_in_pre5_window	True	8.50196714472e-07	-6.07048057767
53_in_pre5_window	True	1.10524552656e-05	-4.95654123421
54_in_pre5_window	True	8.24682651231e-05	-4.08371314155
54m_in_pre5_window	True	2.55057313965e-06	-5.59336221823
54yo_in_post5_window	True	1.70038492706e-06	-5.76945275346
54yo_in_pre5_window	True	1.61535845411e-05	-4.79173109106
54yof_in_pre5_window	True	8.50196714472e-07	-6.07048057767
54yom_in_pre5_window	True	5.10113777742e-06	-5.29233294638
55_in_pre5_window	True	2.89064077299e-05	-4.53900587581
55f_in_pre5_window	True	6.8015142026e-06	-5.16739439073
56<%end%>_in_pre5_window	True	8.50196714472e-07	-6.07048057767
56_in_pre5_window	True	1.61535845411e-05	-4.79173109106
56yom_in_pre5_window	True	1.70038492706e-06	-5.76945275346
57_in_post5_window	True	1.70038492706e-06	-5.76945275346
57_in_pre5_window	True	3.14569723677e-05	-4.50228307915
58_in_pre5_window	True	1.0202267053e-05	-4.99130331263
59_in_pre5_window	True	3.31573487929e-05	-4.47942020221
59m_in_pre5_window	True	5.95132599001e-06	-5.22538626016
5_in_post5_window	True	5.10113012573e-05	-4.29233359782
5_in_pre5_window	True	1.78539609663e-05	-4.74826541905
60_in_pre5_window	True	1.78539609663e-05	-4.74826541905
60f_in_pre5_window	True	1.70038492706e-06	-5.76945275346
61_in_pre5_window	True	2.97565959425e-05	-4.52641675216
6242_in_pre5_window	True	8.50196714472e-07	-6.07048057767
62_in_pre5_window	True	2.29550902418e-05	-4.63912099558
62yo_in_pre5_window	True	8.50196714472e-07	-6.07048057767
63_in_pre5_window	True	1.87041491789e-05	-4.72806204236
63m_in_pre5_window	True	8.50196714472e-07	-6.07048057767
63yo_in_pre5_window	True	2.55057313965e-06	-5.59336221823
64_in_pre5_window	True	6.8015142026e-06	-5.16739439073
64yo_in_pre5_window	True	8.50196714472e-07	-6.07048057767
65_in_pre5_window	True	3.57079134307e-05	-4.44723552679
65yo_in_pre5_window	True	7.65170241519e-06	-5.1162419286
6600_in_pre5_window	True	8.50196714472e-07	-6.07048057767
66_in_pre5_window	True	1.53033963285e-05	-4.81521217421
67_in_pre5_window	True	4.08090427062e-05	-4.38924359274
67m_in_pre5_window	True	8.50196714472e-07	-6.07048057767
67yo_in_pre5_window	True	1.53033963285e-05	-4.81521217421
68_in_post5_window	True	1.70038492706e-06	-5.76945275346
68_in_pre5_window	True	3.65581016432e-05	-4.43701636401
68yo_in_post5_window	True	1.70038492706e-06	-5.76945275346
68yo_in_pre5_window	True	4.50599837691e-05	-4.34620896905
6913733_in_pre5_window	True	8.50196714472e-07	-6.07048057767
6986707_in_pre5_window	True	8.50196714472e-07	-6.07048057767
69_in_post5_window	True	3.40076135224e-06	-5.46842384353
69_in_pre5_window	True	8.24682651231e-05	-4.08371314155
69yo_in_pre5_window	True	2.89064077299e-05	-4.53900587581
69yof_in_pre5_window	True	5.10113777742e-06	-5.29233294638
6_in_post5_window	True	3.65581016432e-05	-4.43701636401
6_in_pre5_window	True	2.72060313048e-05	-4.56533480655
6hours_in_pre5_window	True	8.50196714472e-07	-6.07048057767
7028936_in_pre5_window	True	3.40076135224e-06	-5.46842384353
70_in_post5_window	True	1.70038492706e-06	-5.76945275346
70_in_pre5_window	True	8.50189062778e-06	-5.0704844863
70yo_in_pre5_window	True	8.50196714472e-07	-6.07048057767
71_in_pre5_window	True	1.10524552656e-05	-4.95654123421
71yo_in_pre5_window	True	3.40076135224e-06	-5.46842384353
7297724xche2_in_pre5_window	True	8.50196714472e-07	-6.07048057767
72_in_pre5_window	True	4.76105484069e-05	-4.32229681603
7393908xche2_in_pre5_window	True	8.50196714472e-07	-6.07048057767
73_in_pre5_window	True	2.63558430922e-05	-4.57912308666
73m_in_pre5_window	True	7.65170241519e-06	-5.1162419286
73yo_in_pre5_window	True	1.78539609663e-05	-4.74826541905
73yof_in_pre5_window	True	8.50196714472e-07	-6.07048057767
74_in_pre5_window	True	1.19026434781e-05	-4.9243565747
75_in_pre5_window	True	3.23071605803e-05	-4.49070120969
75cc_in_pre5_window	True	2.55057313965e-06	-5.59336221823
75f_in_pre5_window	True	4.25094956483e-06	-5.37151404767
7653254xche2_in_pre5_window	True	8.50196714472e-07	-6.07048057767
76_in_pre5_window	True	8.50189062778e-06	-5.0704844863
76f_in_pre5_window	True	1.70038492706e-06	-5.76945275346
7791568xche2_in_pre5_window	True	8.50196714472e-07	-6.07048057767
77_in_pre5_window	True	7.65170241519e-06	-5.1162419286
77m_in_pre5_window	True	7.65170241519e-06	-5.1162419286
77yo_in_pre5_window	True	5.95132599001e-06	-5.22538626016
7815859xche2_in_pre5_window	True	8.50196714472e-07	-6.07048057767
7843042xche2_in_pre5_window	True	1.70038492706e-06	-5.76945275346
78_in_pre5_window	True	2.0404525604e-05	-4.69027349792
7923950xche2_in_pre5_window	True	8.50196714472e-07	-6.07048057767
79_in_pre5_window	True	1.61535845411e-05	-4.79173109106
7_in_post5_window	True	2.12547138166e-05	-4.6725447382
7_in_pre5_window	True	2.4655466667e-05	-4.60808677293
8032757xche2_in_pre5_window	True	8.50196714472e-07	-6.07048057767
80_in_pre5_window	True	7.65170241519e-06	-5.1162419286
81_in_post5_window	True	8.50196714472e-07	-6.07048057767
81_in_pre5_window	True	2.55057313965e-06	-5.59336221823
81f_in_pre5_window	True	4.25094956483e-06	-5.37151404767
82_in_pre5_window	True	1.0202267053e-05	-4.99130331263
83yom_in_pre5_window	True	4.25094956483e-06	-5.37151404767
84_in_pre5_window	True	5.95132599001e-06	-5.22538626016
84m_in_pre5_window	True	8.50196714472e-07	-6.07048057767
8575_in_post5_window	True	8.50196714472e-07	-6.07048057767
85_in_pre5_window	True	2.55057313965e-06	-5.59336221823
87_in_pre5_window	True	5.10113777742e-06	-5.29233294638
89_in_pre5_window	True	5.10113777742e-06	-5.29233294638
8_in_post5_window	True	1.36030199033e-05	-4.8663646665
8_in_pre5_window	True	3.65581016432e-05	-4.43701636401
8mo_in_post5_window	True	8.50196714472e-07	-6.07048057767
8se_in_pre5_window	True	8.50196714472e-07	-6.07048057767
8th_in_post5_window	True	3.40076135224e-06	-5.46842384353
90_in_pre5_window	True	4.25094956483e-06	-5.37151404767
91_in_pre5_window	True	8.50196714472e-07	-6.07048057767
93_in_pre5_window	True	8.50196714472e-07	-6.07048057767
94591_in_pre5_window	True	4.25094956483e-06	-5.37151404767
95_in_pre5_window	True	8.50196714472e-07	-6.07048057767
97455_in_pre5_window	True	5.10113777742e-06	-5.29233294638
97814_in_pre5_window	True	8.50196714472e-07	-6.07048057767
98030_in_pre5_window	True	8.50196714472e-07	-6.07048057767
98042_in_pre5_window	True	5.10113777742e-06	-5.29233294638
98104_in_pre5_window	True	2.55057313965e-06	-5.59336221823
98115_in_pre5_window	True	5.10113777742e-06	-5.29233294638
98226_in_pre5_window	True	1.70038492706e-06	-5.76945275346
98258_in_pre5_window	True	4.25094956483e-06	-5.37151404767
98277_in_pre5_window	True	8.50196714472e-07	-6.07048057767
98365_in_pre5_window	True	2.55057313965e-06	-5.59336221823
98371_in_pre5_window	True	1.70038492706e-06	-5.76945275346
98374_in_pre5_window	True	3.40076135224e-06	-5.46842384353
98569_in_post5_window	True	1.78539609663e-05	-4.74826541905
99377_in_pre5_window	True	3.40076135224e-06	-5.46842384353
99835_in_pre5_window	True	1.70038492706e-06	-5.76945275346
9_in_post5_window	True	2.21049020292e-05	-4.65551140558
9_in_pre5_window	True	3.74082898558e-05	-4.4270321454
<%diagnosis%>_in_pre5_window	True	3.40076135224e-06	-5.46842384353
<%diagnosis%>adenocarcinoma_in_pre5_window	True	1.70038492706e-06	-5.76945275346
<%diagnosis%>bacterial_in_pre5_window	True	1.70038492706e-06	-5.76945275346
<%diagnosis%>cancer_in_pre5_window	True	1.70038492706e-06	-5.76945275346
<%end%>_in_pre5_window	True	1.70038492706e-06	-5.76945275346
<%udt1_dpt_problem_list_ao%>adenocarcinoma_in_pre5_window	True	1.70038492706e-06	-5.76945275346
<%udt1_dpt_rfv_ao%>_in_pre5_window	True	8.50196714472e-07	-6.07048057767
=_in_pre5_window	True	8.50196714472e-07	-6.07048057767
>15_in_pre5_window	True	8.50196714472e-07	-6.07048057767
>90_in_post5_window	True	8.50196714472e-07	-6.07048057767
>_in_pre5_window	True	8.50196714472e-07	-6.07048057767
>to_in_pre5_window	True	8.50196714472e-07	-6.07048057767
NO_neg	True	0.00429175010566	-2.36736557349
__in_post5_window	True	5.95132599001e-06	-5.22538626016
__in_pre5_window	True	5.10113777742e-06	-5.29233294638
_resp_in_post5_window	True	8.50196714472e-07	-6.07048057767
_rgiht_in_pre5_window	True	8.50196714472e-07	-6.07048057767
_svc_in_post5_window	True	8.50196714472e-07	-6.07048057767
a&ox4_in_post5_window	True	2.55057313965e-06	-5.59336221823
a2_in_post5_window	True	8.50196714472e-07	-6.07048057767
a_in_post5_window	True	0.000320520964648	-3.49414355886
a_in_pre5_window	True	0.00107123715637	-2.97011437203
abdomen_in_post5_window	True	1.27528316907e-05	-4.89439337201
abdomen_in_pre5_window	True	8.50196714472e-07	-6.07048057767
abdominal_in_post5_window	True	8.50196714472e-07	-6.07048057767
abdominal_in_pre5_window	True	5.10113777742e-06	-5.29233294638
ablation_in_post5_window	True	8.50189062778e-06	-5.0704844863
able_in_post5_window	True	8.50196714472e-07	-6.07048057767
abnormal_in_post5_window	True	3.40076135224e-06	-5.46842384353
abnormalities_in_pre5_window	True	8.50196714472e-07	-6.07048057767
abnromalities_in_pre5_window	True	8.50196714472e-07	-6.07048057767
about_in_post5_window	True	1.10524552656e-05	-4.95654123421
about_in_pre5_window	True	1.10524552656e-05	-4.95654123421
above_in_post5_window	True	2.97565959425e-05	-4.52641675216
above_in_pre5_window	True	1.53033963285e-05	-4.81521217421
absence_in_post5_window	True	3.40076135224e-06	-5.46842384353
absence_in_pre5_window	True	1.70038492706e-06	-5.76945275346
absolute_in_pre5_window	True	8.50196714472e-07	-6.07048057767
abuse_in_post5_window	True	1.70038492706e-06	-5.76945275346
abuse_in_pre5_window	True	8.50196714472e-07	-6.07048057767
abx_in_pre5_window	True	8.50196714472e-07	-6.07048057767
accession_in_pre5_window	True	8.50189062778e-06	-5.0704844863
accompanied_in_post5_window	True	5.10113777742e-06	-5.29233294638
according_in_post5_window	True	1.70038492706e-06	-5.76945275346
account_in_post5_window	True	5.95132599001e-06	-5.22538626016
accurately_in_pre5_window	True	1.70038492706e-06	-5.76945275346
acetabulum_in_post5_window	True	8.50196714472e-07	-6.07048057767
acid_in_pre5_window	True	8.50196714472e-07	-6.07048057767
acknowledge_in_post5_window	True	8.50196714472e-07	-6.07048057767
acquired_in_post5_window	True	8.50196714472e-07	-6.07048057767
acquired_in_pre5_window	True	1.70038492706e-06	-5.76945275346
actionable_in_post5_window	True	8.50196714472e-07	-6.07048057767
activation_in_pre5_window	True	8.50196714472e-07	-6.07048057767
active_in_pre5_window	True	1.70038492706e-06	-5.76945275346
activity_in_post5_window	True	8.50196714472e-07	-6.07048057767
actually_in_pre5_window	True	3.40076135224e-06	-5.46842384353
acute_in_post5_window	True	2.97565959425e-05	-4.52641675216
acute_in_pre5_window	True	4.25094956483e-06	-5.37151404767
acutely_in_post5_window	True	8.50196714472e-07	-6.07048057767
adca_in_post5_window	True	8.50196714472e-07	-6.07048057767
addendum_in_post5_window	True	8.50196714472e-07	-6.07048057767
addition_in_post5_window	True	3.40076135224e-06	-5.46842384353
addition_in_pre5_window	True	8.50196714472e-07	-6.07048057767
additional_in_post5_window	True	5.95132599001e-06	-5.22538626016
additional_in_pre5_window	True	1.70037727537e-05	-4.76945470778
additionally_in_post5_window	True	8.50196714472e-07	-6.07048057767
additions_in_pre5_window	True	8.50196714472e-07	-6.07048057767
adeno_in_post5_window	True	8.50189062778e-06	-5.0704844863
adenoca_in_post5_window	True	4.67603601943e-05	-4.33012215213
adenocaranoma_in_post5_window	True	8.50196714472e-07	-6.07048057767
adenocarcinoma_in_post5_window	True	0.0016272602474	-2.78854298488
adenocarcinoma_in_pre5_window	True	0.000164936521744	-3.78268316827
adenocarinoma_in_post5_window	True	1.70038492706e-06	-5.76945275346
adenoma_in_post5_window	True	1.70038492706e-06	-5.76945275346
adenoma_in_pre5_window	True	2.55057313965e-06	-5.59336221823
adenopathy_in_post5_window	True	9.35207884037e-06	-5.02909184062
adenopathy_in_pre5_window	True	1.36030199033e-05	-4.8663646665
adenopaty_in_pre5_window	True	8.50196714472e-07	-6.07048057767
adenosquamous_in_post5_window	True	8.50196714472e-07	-6.07048057767
adeoncarcinoma_in_post5_window	True	8.50196714472e-07	-6.07048057767
adequate_in_post5_window	True	1.70038492706e-06	-5.76945275346
adjacent_in_pre5_window	True	1.70038492706e-06	-5.76945275346
adjuvant_in_post5_window	True	1.61535845411e-05	-4.79173109106
adjuvant_in_pre5_window	True	2.55057313965e-06	-5.59336221823
administered_in_pre5_window	True	8.50196714472e-07	-6.07048057767
administration_in_post5_window	True	8.50196714472e-07	-6.07048057767
admission_in_post5_window	True	5.95132599001e-06	-5.22538626016
admission_in_pre5_window	True	1.0202267053e-05	-4.99130331263
admit_in_pre5_window	True	2.55057313965e-06	-5.59336221823
admitted_in_post5_window	True	0.000157284827831	-3.80331316871
admitted_in_pre5_window	True	2.55057313965e-06	-5.59336221823
adral_in_post5_window	True	1.70038492706e-06	-5.76945275346
adrenal_in_post5_window	True	2.21049020292e-05	-4.65551140558
adrenal_in_pre5_window	True	3.06067841551e-05	-4.51418229919
adrenalectomy_in_pre5_window	True	8.50196714472e-07	-6.07048057767
adrenals_in_post5_window	True	1.95543373915e-05	-4.70875689575
adrenals_in_pre5_window	True	1.70038492706e-06	-5.76945275346
advance_in_pre5_window	True	1.70038492706e-06	-5.76945275346
advanced_in_post5_window	True	3.40076135224e-06	-5.46842384353
advanced_in_pre5_window	True	1.27528316907e-05	-4.89439337201
advancing_in_pre5_window	True	3.40076135224e-06	-5.46842384353
afebrile_in_post5_window	True	8.50196714472e-07	-6.07048057767
afib_in_post5_window	True	8.50196714472e-07	-6.07048057767
aflutter_in_post5_window	True	2.55057313965e-06	-5.59336221823
aflutter_in_pre5_window	True	8.50196714472e-07	-6.07048057767
aforementioned_in_pre5_window	True	8.50196714472e-07	-6.07048057767
african_in_pre5_window	True	3.40076135224e-06	-5.46842384353
after_in_post5_window	True	2.29550902418e-05	-4.63912099558
after_in_pre5_window	True	9.35207884037e-06	-5.02909184062
again_in_post5_window	True	2.55057313965e-06	-5.59336221823
again_in_pre5_window	True	2.55057313965e-06	-5.59336221823
against_in_post5_window	True	1.70038492706e-06	-5.76945275346
age_in_post5_window	True	4.93109248321e-05	-4.30705685215
age_in_pre5_window	True	5.95132599001e-06	-5.22538626016
agent_in_pre5_window	True	8.50196714472e-07	-6.07048057767
aggressive_in_post5_window	True	2.55057313965e-06	-5.59336221823
aggressive_in_pre5_window	True	2.55057313965e-06	-5.59336221823
aggressively_in_pre5_window	True	2.55057313965e-06	-5.59336221823
agnosed_in_pre5_window	True	8.50196714472e-07	-6.07048057767
agnostic_in_post5_window	True	8.50196714472e-07	-6.07048057767
ago_in_post5_window	True	8.50196714472e-07	-6.07048057767
ago_in_pre5_window	True	5.10113777742e-06	-5.29233294638
agree_in_post5_window	True	1.70038492706e-06	-5.76945275346
agreed_in_post5_window	True	8.50196714472e-07	-6.07048057767
agreed_in_pre5_window	True	1.70038492706e-06	-5.76945275346
ahead_in_post5_window	True	8.50196714472e-07	-6.07048057767
air_in_pre5_window	True	8.50196714472e-07	-6.07048057767
airways_in_post5_window	True	8.50196714472e-07	-6.07048057767
ais_in_pre5_window	True	5.7812806958e-05	-4.23797594402
ak_in_pre5_window	True	1.70038492706e-06	-5.76945275346
aki_in_post5_window	True	8.50196714472e-07	-6.07048057767
alan_in_pre5_window	True	8.50196714472e-07	-6.07048057767
alaska_in_pre5_window	True	6.8015142026e-06	-5.16739439073
alaskan_in_pre5_window	True	1.70038492706e-06	-5.76945275346
albeit_in_pre5_window	True	8.50196714472e-07	-6.07048057767
albumin_in_pre5_window	True	8.50196714472e-07	-6.07048057767
alcoholism_in_pre5_window	True	3.40076135224e-06	-5.46842384353
alertness_in_post5_window	True	8.50196714472e-07	-6.07048057767
alimta_in_pre5_window	True	8.50196714472e-07	-6.07048057767
alk1_in_pre5_window	True	1.70038492706e-06	-5.76945275346
alk_in_post5_window	True	7.82173240602e-05	-4.10669704604
alk_in_pre5_window	True	3.31573487929e-05	-4.47942020221
all_in_post5_window	True	9.35207884037e-06	-5.02909184062
all_in_pre5_window	True	1.70037727537e-05	-4.76945470778
allergic_in_post5_window	True	2.55057313965e-06	-5.59336221823
allergies_in_post5_window	True	2.72060313048e-05	-4.56533480655
alliance_in_pre5_window	True	2.55057313965e-06	-5.59336221823
along_in_post5_window	True	5.95132599001e-06	-5.22538626016
along_in_pre5_window	True	5.95132599001e-06	-5.22538626016
already_in_post5_window	True	2.55057313965e-06	-5.59336221823
already_in_pre5_window	True	2.55057313965e-06	-5.59336221823
also_in_post5_window	True	2.29550902418e-05	-4.63912099558
also_in_pre5_window	True	1.87041491789e-05	-4.72806204236
alt_in_post5_window	True	8.50196714472e-07	-6.07048057767
